id,checkin,cdate,site_id,user_uuid
156222,1,2021-08-09 07:25:13.013215,2,0c956ea3-a6ea-4d8b-885f-ed3b3796b51d
203796,1,2021-09-12 09:35:34.384265,2,e07e0f88-32dd-4442-9019-79c4e6ec0d6a
202786,2,2021-09-11 07:13:31.811350,2,e07e0f88-32dd-4442-9019-79c4e6ec0d6a
203778,2,2021-09-12 09:23:27.602328,2,e07e0f88-32dd-4442-9019-79c4e6ec0d6a
203864,2,2021-09-12 10:53:58.209270,2,e07e0f88-32dd-4442-9019-79c4e6ec0d6a
202930,1,2021-09-11 08:51:42.475745,2,e07e0f88-32dd-4442-9019-79c4e6ec0d6a
203963,1,2021-09-12 13:18:24.057712,2,e07e0f88-32dd-4442-9019-79c4e6ec0d6a
202710,1,2021-09-11 06:00:27.554337,2,e07e0f88-32dd-4442-9019-79c4e6ec0d6a
202631,1,2021-09-11 04:34:29.575068,2,e07e0f88-32dd-4442-9019-79c4e6ec0d6a
202703,2,2021-09-11 05:54:56.607486,2,e07e0f88-32dd-4442-9019-79c4e6ec0d6a
203692,1,2021-09-12 08:12:57.901616,2,e07e0f88-32dd-4442-9019-79c4e6ec0d6a
203887,1,2021-09-12 11:37:51.778830,2,e07e0f88-32dd-4442-9019-79c4e6ec0d6a
203030,2,2021-09-11 10:25:34.976012,2,e07e0f88-32dd-4442-9019-79c4e6ec0d6a
202919,2,2021-09-11 08:45:20.752549,2,e07e0f88-32dd-4442-9019-79c4e6ec0d6a
203962,2,2021-09-12 13:12:33.967423,2,e07e0f88-32dd-4442-9019-79c4e6ec0d6a
202793,1,2021-09-11 07:20:00.061663,2,e07e0f88-32dd-4442-9019-79c4e6ec0d6a
105991,2,2021-07-01 06:44:30.370566,2,9c09c5b7-8bef-42f6-90cd-27ecc6f3b9bc
107896,2,2021-07-02 14:42:17.200666,2,9c09c5b7-8bef-42f6-90cd-27ecc6f3b9bc
104610,2,2021-06-30 06:17:27.653692,2,9c09c5b7-8bef-42f6-90cd-27ecc6f3b9bc
107776,1,2021-07-02 11:23:38.735947,2,9c09c5b7-8bef-42f6-90cd-27ecc6f3b9bc
107754,2,2021-07-02 10:49:57.665554,2,9c09c5b7-8bef-42f6-90cd-27ecc6f3b9bc
104400,1,2021-06-30 04:27:44.376171,2,9c09c5b7-8bef-42f6-90cd-27ecc6f3b9bc
105084,2,2021-06-30 12:05:45.189121,2,9c09c5b7-8bef-42f6-90cd-27ecc6f3b9bc
105096,1,2021-06-30 12:30:54.146083,2,9c09c5b7-8bef-42f6-90cd-27ecc6f3b9bc
104399,1,2021-06-30 04:27:43.726601,2,9c09c5b7-8bef-42f6-90cd-27ecc6f3b9bc
104694,1,2021-06-30 06:54:27.960291,2,9c09c5b7-8bef-42f6-90cd-27ecc6f3b9bc
106643,1,2021-07-01 23:09:39.957906,2,9c09c5b7-8bef-42f6-90cd-27ecc6f3b9bc
1982031,2,2023-10-16 13:25:10.481630,2,6b5919b0-bb2f-4e77-a771-f02a68ac0073
1979867,2,2023-10-16 04:45:15.283406,2,6b5919b0-bb2f-4e77-a771-f02a68ac0073
1979808,1,2023-10-16 04:37:26.465283,2,6b5919b0-bb2f-4e77-a771-f02a68ac0073
1979866,2,2023-10-16 04:45:14.815397,2,6b5919b0-bb2f-4e77-a771-f02a68ac0073
1979653,2,2023-10-16 04:15:44.822025,2,6b5919b0-bb2f-4e77-a771-f02a68ac0073
1980963,2,2023-10-16 08:00:38.753977,2,6b5919b0-bb2f-4e77-a771-f02a68ac0073
1979543,1,2023-10-16 04:03:27.758489,2,6b5919b0-bb2f-4e77-a771-f02a68ac0073
1979904,1,2023-10-16 04:51:33.093391,2,6b5919b0-bb2f-4e77-a771-f02a68ac0073
1981435,1,2023-10-16 09:37:14.243976,2,6b5919b0-bb2f-4e77-a771-f02a68ac0073
1591370,1,2023-05-20 04:09:40.853873,2,c43d7673-3164-4684-b9fb-80deee4220eb
1592245,1,2023-05-20 12:05:35.895414,2,c43d7673-3164-4684-b9fb-80deee4220eb
1592186,2,2023-05-20 11:22:57.512698,2,c43d7673-3164-4684-b9fb-80deee4220eb
1592251,2,2023-05-20 12:08:29.477480,2,c43d7673-3164-4684-b9fb-80deee4220eb
404772,2,2022-01-21 05:53:22.106120,2,cc3b0d4a-9f4b-4153-8fed-867de95536af
404410,1,2022-01-21 04:22:05.496814,2,cc3b0d4a-9f4b-4153-8fed-867de95536af
406815,2,2022-01-22 11:06:14.554234,5,cc3b0d4a-9f4b-4153-8fed-867de95536af
406812,2,2022-01-22 11:04:28.242469,5,cc3b0d4a-9f4b-4153-8fed-867de95536af
406725,2,2022-01-22 09:33:51.458897,5,cc3b0d4a-9f4b-4153-8fed-867de95536af
406806,2,2022-01-22 11:01:53.239722,5,cc3b0d4a-9f4b-4153-8fed-867de95536af
406906,2,2022-01-22 13:12:00.051491,5,cc3b0d4a-9f4b-4153-8fed-867de95536af
406735,1,2022-01-22 09:35:56.109897,5,cc3b0d4a-9f4b-4153-8fed-867de95536af
406811,1,2022-01-22 11:03:38.970855,5,cc3b0d4a-9f4b-4153-8fed-867de95536af
406840,1,2022-01-22 11:33:57.956723,5,cc3b0d4a-9f4b-4153-8fed-867de95536af
406814,1,2022-01-22 11:05:44.941689,5,cc3b0d4a-9f4b-4153-8fed-867de95536af
406878,1,2022-01-22 12:26:06.032860,5,cc3b0d4a-9f4b-4153-8fed-867de95536af
406657,1,2022-01-22 08:21:46.284063,5,cc3b0d4a-9f4b-4153-8fed-867de95536af
406875,2,2022-01-22 12:22:39.122624,5,cc3b0d4a-9f4b-4153-8fed-867de95536af
252919,2,2021-10-20 05:59:19.237562,2,8ec7ec02-fbf3-476f-8571-4af26c97e8b3
252628,1,2021-10-20 03:54:08.191866,2,8ec7ec02-fbf3-476f-8571-4af26c97e8b3
253069,2,2021-10-20 06:55:35.554545,2,8ec7ec02-fbf3-476f-8571-4af26c97e8b3
252949,1,2021-10-20 06:06:43.280283,2,8ec7ec02-fbf3-476f-8571-4af26c97e8b3
423523,2,2022-01-31 10:25:52.598930,2,15914f78-b2b4-4692-ae8d-de2fe6a43a27
423506,1,2022-01-31 10:12:42.245576,2,15914f78-b2b4-4692-ae8d-de2fe6a43a27
422179,2,2022-01-30 11:48:21.384460,2,15914f78-b2b4-4692-ae8d-de2fe6a43a27
422181,1,2022-01-30 11:53:11.136042,2,15914f78-b2b4-4692-ae8d-de2fe6a43a27
421126,2,2022-01-29 05:03:59.337997,2,15914f78-b2b4-4692-ae8d-de2fe6a43a27
421128,1,2022-01-29 05:04:03.080725,2,15914f78-b2b4-4692-ae8d-de2fe6a43a27
421347,2,2022-01-29 08:41:52.453328,2,15914f78-b2b4-4692-ae8d-de2fe6a43a27
122953,2,2021-07-15 09:09:21.934742,2,8a8814bc-9cab-4868-9b9f-a9d58492b0ea
124187,1,2021-07-16 05:24:31.983480,2,8a8814bc-9cab-4868-9b9f-a9d58492b0ea
124820,2,2021-07-16 10:14:25.401775,2,8a8814bc-9cab-4868-9b9f-a9d58492b0ea
122726,1,2021-07-15 07:10:16.534999,2,8a8814bc-9cab-4868-9b9f-a9d58492b0ea
634217,2,2022-04-25 14:14:51.595312,2,288b608d-d33e-4fda-8858-46ec6bb34163
630892,1,2022-04-24 09:51:37.986445,2,288b608d-d33e-4fda-8858-46ec6bb34163
630853,2,2022-04-24 09:27:38.388036,2,288b608d-d33e-4fda-8858-46ec6bb34163
634106,2,2022-04-25 12:36:57.372761,2,288b608d-d33e-4fda-8858-46ec6bb34163
632261,1,2022-04-25 03:29:52.809229,2,288b608d-d33e-4fda-8858-46ec6bb34163
630646,2,2022-04-24 06:59:07.224999,2,288b608d-d33e-4fda-8858-46ec6bb34163
630408,1,2022-04-24 02:49:56.136827,2,288b608d-d33e-4fda-8858-46ec6bb34163
631156,2,2022-04-24 14:03:42.907128,2,288b608d-d33e-4fda-8858-46ec6bb34163
630729,1,2022-04-24 08:03:02.648980,2,288b608d-d33e-4fda-8858-46ec6bb34163
634130,1,2022-04-25 12:50:03.615029,2,288b608d-d33e-4fda-8858-46ec6bb34163
432587,1,2022-02-06 02:31:05.658684,2,2a89841a-e97c-447e-b8eb-9b2afa88aa4c
432915,1,2022-02-06 06:25:07.801036,2,2a89841a-e97c-447e-b8eb-9b2afa88aa4c
433096,2,2022-02-06 08:11:47.901824,2,2a89841a-e97c-447e-b8eb-9b2afa88aa4c
432809,2,2022-02-06 05:50:35.885404,2,2a89841a-e97c-447e-b8eb-9b2afa88aa4c
432807,2,2022-02-06 05:50:19.303904,2,2a89841a-e97c-447e-b8eb-9b2afa88aa4c
2138593,2,2023-12-09 12:59:48.965592,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2138593,2,2023-12-09 12:59:48.965592,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2140181,2,2023-12-10 13:16:46.447354,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2140181,2,2023-12-10 13:16:46.447354,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2138150,2,2023-12-09 07:29:44.622766,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2138150,2,2023-12-09 07:29:44.622766,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2138417,1,2023-12-09 10:40:26.720043,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2138417,1,2023-12-09 10:40:26.720043,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2139703,2,2023-12-10 09:00:57.175498,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2139703,2,2023-12-10 09:00:57.175498,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2138298,2,2023-12-09 09:02:57.557128,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2138298,2,2023-12-09 09:02:57.557128,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2137933,1,2023-12-09 05:18:43.613728,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2137933,1,2023-12-09 05:18:43.613728,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2139093,1,2023-12-10 05:12:29.179248,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2139093,1,2023-12-10 05:12:29.179248,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2138307,2,2023-12-09 09:05:40.005233,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2138307,2,2023-12-09 09:05:40.005233,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2138300,1,2023-12-09 09:03:39.804242,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2138300,1,2023-12-09 09:03:39.804242,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2139872,1,2023-12-10 10:06:23.315307,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2139872,1,2023-12-10 10:06:23.315307,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2138175,1,2023-12-09 07:43:02.126767,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2138175,1,2023-12-09 07:43:02.126767,2,dd1be3ad-85a9-43e1-87c4-c4b9fff73b83
2138236,2,2023-12-09 08:26:06.475597,2,bef1833d-0112-4168-9d55-f6d424014f46
2138465,1,2023-12-09 11:11:33.026310,2,bef1833d-0112-4168-9d55-f6d424014f46
2138515,2,2023-12-09 11:56:41.125573,2,bef1833d-0112-4168-9d55-f6d424014f46
2138226,1,2023-12-09 08:21:58.443509,2,bef1833d-0112-4168-9d55-f6d424014f46
2138246,1,2023-12-09 08:31:08.625793,2,bef1833d-0112-4168-9d55-f6d424014f46
2138645,1,2023-12-09 14:16:47.491393,2,bef1833d-0112-4168-9d55-f6d424014f46
2138527,1,2023-12-09 12:01:15.691042,2,bef1833d-0112-4168-9d55-f6d424014f46
2138323,2,2023-12-09 09:19:44.574268,2,bef1833d-0112-4168-9d55-f6d424014f46
2138643,2,2023-12-09 14:12:33.322951,2,bef1833d-0112-4168-9d55-f6d424014f46
2138401,2,2023-12-09 10:23:10.985019,2,bef1833d-0112-4168-9d55-f6d424014f46
2138596,2,2023-12-09 13:05:31.609637,2,bef1833d-0112-4168-9d55-f6d424014f46
2138649,2,2023-12-09 14:26:47.999750,2,bef1833d-0112-4168-9d55-f6d424014f46
2138329,1,2023-12-09 09:24:15.973219,2,bef1833d-0112-4168-9d55-f6d424014f46
2138598,1,2023-12-09 13:10:33.124248,2,bef1833d-0112-4168-9d55-f6d424014f46
1658243,2,2023-06-15 08:00:19.952041,2,8c1e1cb3-9812-4882-8b83-c7ef062f3235
1657314,1,2023-06-15 03:50:20.515216,2,8c1e1cb3-9812-4882-8b83-c7ef062f3235
1659028,2,2023-06-15 14:16:57.236458,2,8c1e1cb3-9812-4882-8b83-c7ef062f3235
1658793,2,2023-06-15 11:19:02.173631,2,8c1e1cb3-9812-4882-8b83-c7ef062f3235
1658374,1,2023-06-15 08:37:41.277478,2,8c1e1cb3-9812-4882-8b83-c7ef062f3235
1653770,2,2023-06-14 02:33:51.885662,2,8c1e1cb3-9812-4882-8b83-c7ef062f3235
1658907,1,2023-06-15 12:25:09.143556,2,8c1e1cb3-9812-4882-8b83-c7ef062f3235
1653484,1,2023-06-14 01:01:12.315834,2,8c1e1cb3-9812-4882-8b83-c7ef062f3235
499325,2,2022-03-02 09:48:21.378982,2,3db25b4e-b0d9-4c76-8174-14244ff42699
498980,1,2022-03-02 08:29:54.322008,2,3db25b4e-b0d9-4c76-8174-14244ff42699
499214,1,2022-03-02 09:10:15.459989,2,3db25b4e-b0d9-4c76-8174-14244ff42699
496404,2,2022-03-01 15:19:26.087578,2,3db25b4e-b0d9-4c76-8174-14244ff42699
495672,1,2022-03-01 05:19:38.777378,2,3db25b4e-b0d9-4c76-8174-14244ff42699
499002,2,2022-03-02 08:34:25.368031,2,3db25b4e-b0d9-4c76-8174-14244ff42699
496081,2,2022-03-01 08:50:57.408978,2,3db25b4e-b0d9-4c76-8174-14244ff42699
496141,1,2022-03-01 09:24:19.082173,2,3db25b4e-b0d9-4c76-8174-14244ff42699
2028517,1,2023-10-30 11:05:48.168926,2,0b4893a1-8826-4ee6-a7c0-a6737edfef19
2028731,2,2023-10-30 13:49:35.621972,2,0b4893a1-8826-4ee6-a7c0-a6737edfef19
2027972,2,2023-10-30 08:00:12.256787,2,0b4893a1-8826-4ee6-a7c0-a6737edfef19
2027215,1,2023-10-30 05:15:00.164417,2,0b4893a1-8826-4ee6-a7c0-a6737edfef19
2028403,2,2023-10-30 10:02:03.556566,2,0b4893a1-8826-4ee6-a7c0-a6737edfef19
2027996,1,2023-10-30 08:04:17.584434,2,0b4893a1-8826-4ee6-a7c0-a6737edfef19
1343358,1,2023-02-25 09:45:59.652770,2,52f70458-fd3b-40a9-bccf-ab23a034c902
1343529,2,2023-02-25 11:28:25.145720,2,52f70458-fd3b-40a9-bccf-ab23a034c902
1343663,2,2023-02-25 13:29:01.586374,2,52f70458-fd3b-40a9-bccf-ab23a034c902
1344818,2,2023-02-26 09:58:30.731369,2,52f70458-fd3b-40a9-bccf-ab23a034c902
1343550,1,2023-02-25 11:35:18.197675,2,52f70458-fd3b-40a9-bccf-ab23a034c902
1344838,1,2023-02-26 10:05:45.335540,2,52f70458-fd3b-40a9-bccf-ab23a034c902
1345088,2,2023-02-26 12:23:27.209205,2,52f70458-fd3b-40a9-bccf-ab23a034c902
1344532,1,2023-02-26 08:02:03.589457,2,52f70458-fd3b-40a9-bccf-ab23a034c902
1782037,2,2023-08-03 07:36:08.085119,2,e0cf1b0b-6700-4348-8ca6-eae052e6b8a9
1782053,1,2023-08-03 07:39:29.731476,2,e0cf1b0b-6700-4348-8ca6-eae052e6b8a9
1781634,1,2023-08-03 05:32:08.974930,2,e0cf1b0b-6700-4348-8ca6-eae052e6b8a9
1782357,2,2023-08-03 09:04:04.771368,2,e0cf1b0b-6700-4348-8ca6-eae052e6b8a9
93095,2,2021-06-19 01:50:44.620154,2,5c79a1f4-731d-407f-8292-a99bca10449d
93125,2,2021-06-19 03:54:27.298465,2,5c79a1f4-731d-407f-8292-a99bca10449d
93777,2,2021-06-20 10:02:11.007490,2,5c79a1f4-731d-407f-8292-a99bca10449d
93401,2,2021-06-19 10:57:10.706870,2,5c79a1f4-731d-407f-8292-a99bca10449d
93088,1,2021-06-19 01:11:14.787642,2,5c79a1f4-731d-407f-8292-a99bca10449d
94971,2,2021-06-21 09:13:41.860049,2,5c79a1f4-731d-407f-8292-a99bca10449d
93844,1,2021-06-20 11:17:37.492895,2,5c79a1f4-731d-407f-8292-a99bca10449d
94362,1,2021-06-21 03:42:46.215887,2,5c79a1f4-731d-407f-8292-a99bca10449d
94264,2,2021-06-21 02:27:34.275921,2,5c79a1f4-731d-407f-8292-a99bca10449d
93905,2,2021-06-20 12:56:25.641648,2,5c79a1f4-731d-407f-8292-a99bca10449d
93668,1,2021-06-20 07:09:57.461561,2,5c79a1f4-731d-407f-8292-a99bca10449d
93130,1,2021-06-19 04:17:04.752521,2,5c79a1f4-731d-407f-8292-a99bca10449d
93365,1,2021-06-19 09:51:34.588085,2,5c79a1f4-731d-407f-8292-a99bca10449d
93334,2,2021-06-19 08:59:17.427824,2,5c79a1f4-731d-407f-8292-a99bca10449d
93096,1,2021-06-19 01:53:13.294577,2,5c79a1f4-731d-407f-8292-a99bca10449d
94096,1,2021-06-20 23:55:53.459564,2,5c79a1f4-731d-407f-8292-a99bca10449d
370605,1,2022-01-04 11:25:33.441742,2,0a53ae09-6e93-4350-9fee-d502a6379431
370604,1,2022-01-04 11:25:30.225978,2,0a53ae09-6e93-4350-9fee-d502a6379431
370660,2,2022-01-04 12:22:50.247269,2,0a53ae09-6e93-4350-9fee-d502a6379431
128040,1,2021-07-20 00:55:54.955304,2,1898518a-baf8-4cf5-904e-62f76b624c95
128982,2,2021-07-20 07:27:48.645101,2,1898518a-baf8-4cf5-904e-62f76b624c95
127245,2,2021-07-19 07:31:08.445822,2,1898518a-baf8-4cf5-904e-62f76b624c95
126355,1,2021-07-19 01:20:05.281665,2,1898518a-baf8-4cf5-904e-62f76b624c95
523003,2,2022-03-12 09:33:09.824761,2,9903fd96-c8cf-4423-a35b-5ed2f6756bb4
522677,1,2022-03-12 05:49:16.968666,2,9903fd96-c8cf-4423-a35b-5ed2f6756bb4
523193,2,2022-03-12 14:22:50.321203,2,9903fd96-c8cf-4423-a35b-5ed2f6756bb4
523032,1,2022-03-12 10:03:19.880539,2,9903fd96-c8cf-4423-a35b-5ed2f6756bb4
2123350,2,2023-12-03 14:33:30.401334,2,f655be50-4b26-46cb-823b-bcc01108b3cc
2123350,2,2023-12-03 14:33:30.401334,2,f655be50-4b26-46cb-823b-bcc01108b3cc
2123223,1,2023-12-03 12:09:15.688579,2,f655be50-4b26-46cb-823b-bcc01108b3cc
2123223,1,2023-12-03 12:09:15.688579,2,f655be50-4b26-46cb-823b-bcc01108b3cc
2126623,2,2023-12-04 15:33:08.370180,2,f655be50-4b26-46cb-823b-bcc01108b3cc
2126623,2,2023-12-04 15:33:08.370180,2,f655be50-4b26-46cb-823b-bcc01108b3cc
2122930,2,2023-12-03 09:16:08.340316,2,f655be50-4b26-46cb-823b-bcc01108b3cc
2122930,2,2023-12-03 09:16:08.340316,2,f655be50-4b26-46cb-823b-bcc01108b3cc
2128967,1,2023-12-05 13:05:28.781081,2,f655be50-4b26-46cb-823b-bcc01108b3cc
2128967,1,2023-12-05 13:05:28.781081,2,f655be50-4b26-46cb-823b-bcc01108b3cc
2122671,1,2023-12-03 07:22:44.099359,2,f655be50-4b26-46cb-823b-bcc01108b3cc
2122671,1,2023-12-03 07:22:44.099359,2,f655be50-4b26-46cb-823b-bcc01108b3cc
2126548,1,2023-12-04 13:42:24.593975,2,f655be50-4b26-46cb-823b-bcc01108b3cc
2126548,1,2023-12-04 13:42:24.593975,2,f655be50-4b26-46cb-823b-bcc01108b3cc
2035514,2,2023-11-01 14:46:31.892414,2,55f0c3ec-a55b-464a-bb84-bf129687c99d
2030933,1,2023-10-31 06:48:15.266437,2,55f0c3ec-a55b-464a-bb84-bf129687c99d
2030893,2,2023-10-31 06:40:53.534638,2,55f0c3ec-a55b-464a-bb84-bf129687c99d
2035204,2,2023-11-01 10:53:42.115907,2,55f0c3ec-a55b-464a-bb84-bf129687c99d
2032186,2,2023-10-31 15:09:05.948473,2,55f0c3ec-a55b-464a-bb84-bf129687c99d
2035262,1,2023-11-01 11:32:21.122777,2,55f0c3ec-a55b-464a-bb84-bf129687c99d
2033512,1,2023-11-01 03:46:40.938378,2,55f0c3ec-a55b-464a-bb84-bf129687c99d
2030654,1,2023-10-31 05:50:03.723592,2,55f0c3ec-a55b-464a-bb84-bf129687c99d
1176525,1,2022-12-27 04:33:06.462838,2,6d4e59c5-ac88-4fd0-95c3-e452d191ad49
1180175,1,2022-12-28 04:56:28.576744,2,6d4e59c5-ac88-4fd0-95c3-e452d191ad49
1177627,2,2022-12-27 08:15:21.961238,2,6d4e59c5-ac88-4fd0-95c3-e452d191ad49
1180635,2,2022-12-28 06:28:39.408218,2,6d4e59c5-ac88-4fd0-95c3-e452d191ad49
1180683,1,2022-12-28 06:41:46.266276,2,6d4e59c5-ac88-4fd0-95c3-e452d191ad49
1181311,2,2022-12-28 08:46:24.482788,2,6d4e59c5-ac88-4fd0-95c3-e452d191ad49
820871,2,2022-07-18 10:09:59.462012,2,632d691e-c4f7-417b-9754-37bb1c06a3d2
820872,2,2022-07-18 10:10:01.189420,2,632d691e-c4f7-417b-9754-37bb1c06a3d2
823112,2,2022-07-19 08:02:57.214585,2,632d691e-c4f7-417b-9754-37bb1c06a3d2
820572,1,2022-07-18 08:26:13.689633,2,632d691e-c4f7-417b-9754-37bb1c06a3d2
821631,1,2022-07-19 00:43:51.294018,2,632d691e-c4f7-417b-9754-37bb1c06a3d2
822126,2,2022-07-19 03:15:30.650998,2,632d691e-c4f7-417b-9754-37bb1c06a3d2
823493,2,2022-07-19 10:06:29.595518,2,632d691e-c4f7-417b-9754-37bb1c06a3d2
822256,1,2022-07-19 03:46:06.248025,2,632d691e-c4f7-417b-9754-37bb1c06a3d2
823123,1,2022-07-19 08:10:17.152370,2,632d691e-c4f7-417b-9754-37bb1c06a3d2
914722,2,2022-08-26 10:40:37.056958,2,5a2e3c60-bdcc-4f22-976f-df39aeae52de
916760,2,2022-08-28 13:47:42.561988,2,5a2e3c60-bdcc-4f22-976f-df39aeae52de
914832,2,2022-08-26 12:44:53.378294,2,5a2e3c60-bdcc-4f22-976f-df39aeae52de
916632,1,2022-08-28 11:49:31.681802,2,5a2e3c60-bdcc-4f22-976f-df39aeae52de
914495,2,2022-08-26 09:10:44.137567,2,5a2e3c60-bdcc-4f22-976f-df39aeae52de
914721,2,2022-08-26 10:40:35.664116,2,5a2e3c60-bdcc-4f22-976f-df39aeae52de
916011,1,2022-08-28 03:09:14.085328,2,5a2e3c60-bdcc-4f22-976f-df39aeae52de
914688,1,2022-08-26 10:25:45.352372,2,5a2e3c60-bdcc-4f22-976f-df39aeae52de
916065,2,2022-08-28 03:55:35.969231,2,5a2e3c60-bdcc-4f22-976f-df39aeae52de
916509,2,2022-08-28 09:41:12.753076,2,5a2e3c60-bdcc-4f22-976f-df39aeae52de
914095,1,2022-08-26 07:42:31.493630,2,5a2e3c60-bdcc-4f22-976f-df39aeae52de
914803,1,2022-08-26 12:19:16.440275,2,5a2e3c60-bdcc-4f22-976f-df39aeae52de
914035,2,2022-08-26 07:27:36.399576,2,5a2e3c60-bdcc-4f22-976f-df39aeae52de
916288,1,2022-08-28 07:12:32.429690,2,5a2e3c60-bdcc-4f22-976f-df39aeae52de
913968,1,2022-08-26 07:11:52.750768,2,5a2e3c60-bdcc-4f22-976f-df39aeae52de
913970,1,2022-08-26 07:11:57.492267,2,5a2e3c60-bdcc-4f22-976f-df39aeae52de
765118,2,2022-06-23 14:03:31.040367,2,087664ac-3712-4acc-ba36-23948145f595
768190,2,2022-06-24 13:29:44.144682,2,087664ac-3712-4acc-ba36-23948145f595
764678,1,2022-06-23 09:37:20.541011,2,087664ac-3712-4acc-ba36-23948145f595
767597,2,2022-06-24 08:24:38.434781,2,087664ac-3712-4acc-ba36-23948145f595
767877,1,2022-06-24 09:37:12.013863,2,087664ac-3712-4acc-ba36-23948145f595
763759,1,2022-06-23 05:25:50.939788,2,087664ac-3712-4acc-ba36-23948145f595
764547,2,2022-06-23 08:59:00.405877,2,087664ac-3712-4acc-ba36-23948145f595
765824,1,2022-06-24 01:49:10.011516,2,087664ac-3712-4acc-ba36-23948145f595
2175879,1,2023-12-25 11:08:49.612802,2,34d68334-ee08-4a87-8879-9320746a52d9
2174205,2,2023-12-23 13:35:08.352972,2,34d68334-ee08-4a87-8879-9320746a52d9
2174199,1,2023-12-23 13:30:06.236584,2,34d68334-ee08-4a87-8879-9320746a52d9
2174197,2,2023-12-23 13:28:45.129197,2,34d68334-ee08-4a87-8879-9320746a52d9
2176004,2,2023-12-25 13:24:14.637381,2,34d68334-ee08-4a87-8879-9320746a52d9
2174134,1,2023-12-23 11:43:43.424734,2,34d68334-ee08-4a87-8879-9320746a52d9
2174549,2,2023-12-24 05:57:18.220639,2,204ecb60-f9e3-42b4-ae7a-f1f00c939894
2174549,2,2023-12-24 05:57:18.220639,2,204ecb60-f9e3-42b4-ae7a-f1f00c939894
2174477,1,2023-12-24 04:39:38.450596,2,204ecb60-f9e3-42b4-ae7a-f1f00c939894
2174477,1,2023-12-24 04:39:38.450596,2,204ecb60-f9e3-42b4-ae7a-f1f00c939894
2174554,1,2023-12-24 06:01:00.053328,2,204ecb60-f9e3-42b4-ae7a-f1f00c939894
2174554,1,2023-12-24 06:01:00.053328,2,204ecb60-f9e3-42b4-ae7a-f1f00c939894
2174512,2,2023-12-24 05:18:21.702061,2,204ecb60-f9e3-42b4-ae7a-f1f00c939894
2174512,2,2023-12-24 05:18:21.702061,2,204ecb60-f9e3-42b4-ae7a-f1f00c939894
2174483,1,2023-12-24 04:48:41.874468,2,204ecb60-f9e3-42b4-ae7a-f1f00c939894
2174483,1,2023-12-24 04:48:41.874468,2,204ecb60-f9e3-42b4-ae7a-f1f00c939894
2174481,2,2023-12-24 04:44:46.207604,2,204ecb60-f9e3-42b4-ae7a-f1f00c939894
2174481,2,2023-12-24 04:44:46.207604,2,204ecb60-f9e3-42b4-ae7a-f1f00c939894
2174634,2,2023-12-24 07:19:56.096031,2,204ecb60-f9e3-42b4-ae7a-f1f00c939894
2174634,2,2023-12-24 07:19:56.096031,2,204ecb60-f9e3-42b4-ae7a-f1f00c939894
2174514,1,2023-12-24 05:21:40.894220,2,204ecb60-f9e3-42b4-ae7a-f1f00c939894
2174514,1,2023-12-24 05:21:40.894220,2,204ecb60-f9e3-42b4-ae7a-f1f00c939894
1045697,2,2022-10-29 10:18:36.884673,2,4bce0e88-6e54-49c2-9dc1-f796e300b8c4
1045881,2,2022-10-29 13:06:26.464856,2,4bce0e88-6e54-49c2-9dc1-f796e300b8c4
1045480,1,2022-10-29 07:54:18.572992,2,4bce0e88-6e54-49c2-9dc1-f796e300b8c4
1045733,1,2022-10-29 10:53:43.773431,2,4bce0e88-6e54-49c2-9dc1-f796e300b8c4
1044906,2,2022-10-28 16:44:22.105071,2,4bce0e88-6e54-49c2-9dc1-f796e300b8c4
1044757,1,2022-10-28 12:47:56.115832,2,4bce0e88-6e54-49c2-9dc1-f796e300b8c4
2184124,2,2023-12-27 10:55:31.070953,2,6076ade8-3fad-495b-91f5-97430478db03
2181663,1,2023-12-27 02:16:50.976304,2,6076ade8-3fad-495b-91f5-97430478db03
2181973,1,2023-12-27 03:18:26.937114,2,6076ade8-3fad-495b-91f5-97430478db03
